case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0074,Clerk-000006,Loan Officer-000002,Assess loan risk,2023-04-25T08:48:32+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0074,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-04-25T09:08:32+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0074,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-25T09:18:36+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0074,Senior Officer-000001,Clerk-000007,Approve application,2023-04-25T09:38:36+00:00,Handover for Approve application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0075,Clerk-000001,Clerk-000008,Return application back to applicant,2023-04-24T13:44:03+00:00,Handover for Return application back to applicant; selected Clerk-000008 from 5 feasible resources.
S_llm_agent_proxy_0075,Clerk-000008,Applicant-000001,Applicant completes form,2023-04-24T15:14:52+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0075,Applicant-000001,Clerk-000001,Check application form completeness,2023-04-24T16:14:52+00:00,Handover for Check application form completeness; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0075,Clerk-000001,Appraiser-000001,Appraise property,2023-04-24T16:35:22+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0075,Appraiser-000001,AML Investigator-000002,AML check,2023-04-24T16:46:22+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0075,AML Investigator-000002,Clerk-000002,Check credit history,2023-04-24T17:02:11+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0075,Clerk-000002,Loan Officer-000003,Assess loan risk,2023-04-24T17:09:09+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0075,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-24T17:57:05+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0075,Senior Officer-000001,Clerk-000004,Cancel application,2023-04-24T18:17:05+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0076,Clerk-000004,AML Investigator-000001,AML check,2023-04-24T14:03:28+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0076,AML Investigator-000001,Clerk-000005,Check credit history,2023-04-24T14:50:39+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0076,Clerk-000005,Appraiser-000002,Appraise property,2023-04-24T15:03:04+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0076,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-24T15:09:56+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0076,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-24T15:29:56+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0076,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-24T15:42:11+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0076,Senior Officer-000002,Clerk-000006,Cancel application,2023-04-24T16:02:11+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0077,Clerk-000003,AML Investigator-000002,AML check,2023-04-24T14:46:26+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0077,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-24T16:01:55+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0077,Appraiser-000001,Clerk-000001,Check credit history,2023-04-24T16:02:57+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0077,Clerk-000001,Loan Officer-000002,Assess loan risk,2023-04-24T16:22:07+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0077,Loan Officer-000002,Clerk-000004,Reject application,2023-04-24T16:42:07+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0078,Clerk-000006,Appraiser-000001,Appraise property,2023-04-24T15:38:41+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0078,Appraiser-000001,Clerk-000008,Check credit history,2023-04-24T15:40:38+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0078,Clerk-000008,AML Investigator-000002,AML check,2023-04-24T15:56:29+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0078,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-04-24T16:15:27+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0078,Loan Officer-000001,Loan Officer-000003,Design loan offer,2023-04-24T16:35:27+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0078,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-04-24T17:03:25+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0078,Senior Officer-000002,Clerk-000002,Cancel application,2023-04-24T17:23:25+00:00,Handover for Cancel application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0079,Clerk-000003,Clerk-000006,Check credit history,2023-04-24T15:36:01+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0079,Clerk-000006,Appraiser-000001,Appraise property,2023-04-24T16:25:04+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0079,Appraiser-000001,AML Investigator-000001,AML check,2023-04-24T16:54:39+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0079,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-04-24T17:17:40+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0079,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-04-24T17:49:12+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0079,Senior Officer-000002,Clerk-000007,Cancel application,2023-04-24T18:09:12+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0080,Clerk-000002,Clerk-000006,Return application back to applicant,2023-04-24T16:25:11+00:00,Handover for Return application back to applicant; selected Clerk-000006 from 5 feasible resources.
S_llm_agent_proxy_0080,Clerk-000006,Applicant-000001,Applicant completes form,2023-04-24T16:30:11+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0080,Applicant-000001,Clerk-000003,Check application form completeness,2023-04-24T17:30:11+00:00,Handover for Check application form completeness; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0080,Clerk-000003,Appraiser-000002,Appraise property,2023-04-24T17:45:41+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0080,Appraiser-000002,AML Investigator-000002,AML check,2023-04-24T18:11:42+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0080,AML Investigator-000002,Clerk-000005,Check credit history,2023-04-24T18:22:59+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0080,Clerk-000005,Loan Officer-000003,Assess loan risk,2023-04-24T18:50:37+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0080,Loan Officer-000003,Clerk-000001,Reject application,2023-04-24T19:10:37+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0081,Clerk-000008,AML Investigator-000002,AML check,2023-04-25T08:41:31+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0081,AML Investigator-000002,Clerk-000004,Check credit history,2023-04-25T08:46:49+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0081,Clerk-000004,Appraiser-000001,Appraise property,2023-04-25T10:32:22+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0081,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-04-25T11:37:31+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0081,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-04-25T11:57:31+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0081,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-25T12:05:56+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0081,Senior Officer-000002,Clerk-000003,Approve application,2023-04-25T12:25:56+00:00,Handover for Approve application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0082,Clerk-000003,Clerk-000001,Check credit history,2023-04-25T09:00:40+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0082,Clerk-000001,Appraiser-000002,Appraise property,2023-04-25T09:12:33+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0082,Appraiser-000002,AML Investigator-000001,AML check,2023-04-25T10:07:50+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0082,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-25T11:34:12+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0082,Loan Officer-000004,Clerk-000004,Reject application,2023-04-25T11:54:12+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0083,Clerk-000001,Appraiser-000002,Appraise property,2023-04-24T17:41:02+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0083,Appraiser-000002,AML Investigator-000001,AML check,2023-04-24T17:52:39+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0083,AML Investigator-000001,Clerk-000002,Check credit history,2023-04-24T18:22:01+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0083,Clerk-000002,Loan Officer-000001,Assess loan risk,2023-04-24T20:19:09+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0083,Loan Officer-000001,Clerk-000007,Reject application,2023-04-24T20:39:09+00:00,Handover for Reject application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0084,Clerk-000003,Clerk-000008,Return application back to applicant,2023-04-24T18:32:51+00:00,Handover for Return application back to applicant; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0084,Clerk-000008,Applicant-000001,Applicant completes form,2023-04-24T18:37:51+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0084,Applicant-000001,Clerk-000002,Check application form completeness,2023-04-24T19:37:51+00:00,Handover for Check application form completeness; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0084,Clerk-000002,Clerk-000003,Check credit history,2023-04-24T20:06:49+00:00,Handover for Check credit history; selected Clerk-000003 from 7 feasible resources.
S_llm_agent_proxy_0084,Clerk-000003,AML Investigator-000001,AML check,2023-04-24T20:19:47+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0084,AML Investigator-000001,Appraiser-000002,Appraise property,2023-04-24T20:26:23+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0084,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-24T21:28:53+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0084,Loan Officer-000003,Clerk-000003,Reject application,2023-04-24T21:48:53+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0085,Clerk-000008,Appraiser-000001,Appraise property,2023-04-24T18:41:24+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0085,Appraiser-000001,Clerk-000003,Check credit history,2023-04-24T19:02:52+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0085,Clerk-000003,AML Investigator-000001,AML check,2023-04-24T19:57:36+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0085,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-24T20:13:06+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0085,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-24T20:33:06+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0085,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-24T20:40:02+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0085,Senior Officer-000002,Clerk-000007,Cancel application,2023-04-24T21:00:02+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0086,Clerk-000003,Appraiser-000001,Appraise property,2023-04-24T19:48:59+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0086,Appraiser-000001,AML Investigator-000001,AML check,2023-04-24T19:59:45+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
