case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0066,Appraiser-000002,AML Investigator-000001,AML check,2023-04-22T11:11:30+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0066,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-23T05:37:57+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0066,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-04-23T05:57:57+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0066,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-04-23T05:58:03+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0066,Senior Officer-000002,Clerk-000005,Cancel application,2023-04-23T06:18:03+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0067,Clerk-000002,AML Investigator-000001,AML check,2023-04-22T10:05:45+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0067,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-22T10:31:23+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0067,Appraiser-000001,Clerk-000007,Check credit history,2023-04-22T10:37:58+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0067,Clerk-000007,Loan Officer-000001,Assess loan risk,2023-04-22T10:59:25+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0067,Loan Officer-000001,Loan Officer-000004,Design loan offer,2023-04-23T03:19:25+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0067,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-23T03:20:51+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0067,Senior Officer-000001,Clerk-000005,Approve application,2023-04-23T03:40:51+00:00,Handover for Approve application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0068,Clerk-000006,Clerk-000005,Check credit history,2023-04-22T10:50:39+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0068,Clerk-000005,AML Investigator-000001,AML check,2023-04-22T11:12:13+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0068,AML Investigator-000001,Appraiser-000002,Appraise property,2023-04-23T06:13:42+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0068,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-04-23T06:36:11+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0068,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-04-23T06:56:11+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0068,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-23T07:13:08+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0068,Senior Officer-000001,Clerk-000003,Cancel application,2023-04-23T07:33:08+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0069,Clerk-000004,Appraiser-000002,Appraise property,2023-04-22T12:27:12+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0069,Appraiser-000002,AML Investigator-000002,AML check,2023-04-22T13:49:31+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0069,AML Investigator-000002,Clerk-000003,Check credit history,2023-04-22T13:56:00+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0069,Clerk-000003,Loan Officer-000004,Assess loan risk,2023-04-22T14:06:11+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0069,Loan Officer-000004,Clerk-000004,Reject application,2023-04-22T14:26:11+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0070,Clerk-000005,AML Investigator-000001,AML check,2023-04-22T11:43:01+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0070,AML Investigator-000001,Clerk-000008,Check credit history,2023-04-23T04:42:46+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0070,Clerk-000008,Appraiser-000001,Appraise property,2023-04-23T05:49:43+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0070,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-23T06:09:42+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0070,Loan Officer-000002,Clerk-000002,Reject application,2023-04-23T06:29:42+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0071,Clerk-000006,Appraiser-000001,Appraise property,2023-04-22T12:09:33+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0071,Appraiser-000001,AML Investigator-000001,AML check,2023-04-22T12:13:17+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0071,AML Investigator-000001,Clerk-000005,Check credit history,2023-04-23T04:43:36+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0071,Clerk-000005,Loan Officer-000003,Assess loan risk,2023-04-23T06:56:38+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0071,Loan Officer-000003,Clerk-000001,Reject application,2023-04-23T07:16:38+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0072,Clerk-000006,Clerk-000002,Check credit history,2023-04-22T12:34:41+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0072,Clerk-000002,AML Investigator-000002,AML check,2023-04-22T12:37:18+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0072,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-22T13:19:01+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0072,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-22T13:39:33+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0072,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-22T13:59:33+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0072,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-22T14:29:35+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0072,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-22T14:49:35+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0073,Clerk-000006,Appraiser-000002,Appraise property,2023-04-23T05:07:00+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0073,Appraiser-000002,AML Investigator-000002,AML check,2023-04-23T06:23:37+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0073,AML Investigator-000002,Clerk-000007,Check credit history,2023-04-23T06:27:17+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0073,Clerk-000007,Loan Officer-000002,Assess loan risk,2023-04-23T10:26:37+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0073,Loan Officer-000002,Clerk-000008,Reject application,2023-04-23T10:46:37+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0074,Clerk-000001,Clerk-000003,Return application back to applicant,2023-04-23T05:40:33+00:00,Handover for Return application back to applicant; selected Clerk-000003 from 5 feasible resources.
S_llm_agent_proxy_0074,Clerk-000003,Applicant-000001,Applicant completes form,2023-04-23T05:45:33+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0074,Applicant-000001,Clerk-000004,Check application form completeness,2023-04-23T06:45:33+00:00,Handover for Check application form completeness; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0074,Clerk-000004,Appraiser-000001,Appraise property,2023-04-23T06:48:39+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0074,Appraiser-000001,Clerk-000004,Check credit history,2023-04-24T00:16:58+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0074,Clerk-000004,AML Investigator-000001,AML check,2023-04-24T00:17:22+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0074,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-04-24T00:59:13+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0074,Loan Officer-000001,Loan Officer-000004,Design loan offer,2023-04-24T01:19:13+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0074,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-24T17:48:30+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0074,Senior Officer-000001,Clerk-000005,Approve application,2023-04-24T18:08:30+00:00,Handover for Approve application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0075,Clerk-000007,Clerk-000005,Check credit history,2023-04-23T06:00:44+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0075,Clerk-000005,Appraiser-000002,Appraise property,2023-04-23T06:03:39+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0075,Appraiser-000002,AML Investigator-000002,AML check,2023-04-23T06:33:00+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0075,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-23T08:05:37+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0075,Loan Officer-000003,Clerk-000001,Reject application,2023-04-23T08:25:37+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0076,Clerk-000004,AML Investigator-000002,AML check,2023-04-23T07:00:27+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0076,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-23T07:23:50+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0076,Appraiser-000002,Clerk-000003,Check credit history,2023-04-23T08:13:13+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0076,Clerk-000003,Loan Officer-000004,Assess loan risk,2023-04-23T09:27:14+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0076,Loan Officer-000004,Clerk-000005,Reject application,2023-04-23T09:47:14+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0077,Clerk-000004,Appraiser-000001,Appraise property,2023-04-23T23:36:33+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0077,Appraiser-000001,Clerk-000006,Check credit history,2023-04-23T23:56:40+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0077,Clerk-000006,AML Investigator-000002,AML check,2023-04-24T00:06:41+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0077,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-24T01:54:08+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0077,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-04-24T02:14:08+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0077,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-24T02:23:24+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0077,Senior Officer-000001,Clerk-000002,Approve application,2023-04-24T02:43:24+00:00,Handover for Approve application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0078,Clerk-000006,Clerk-000001,Check credit history,2023-04-23T07:44:25+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0078,Clerk-000001,Appraiser-000001,Appraise property,2023-04-23T07:49:21+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0078,Appraiser-000001,AML Investigator-000001,AML check,2023-04-23T07:49:55+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0078,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-04-23T07:57:09+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0078,Loan Officer-000001,Clerk-000003,Reject application,2023-04-23T08:17:09+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0079,Clerk-000006,AML Investigator-000002,AML check,2023-04-23T08:06:49+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0079,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-23T08:49:48+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0079,Appraiser-000002,Clerk-000002,Check credit history,2023-04-23T08:53:32+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
